frame_id,t_mono_ms,video_frame,rgb_path,depth_path,has_depth,depth_rtt_ms,depth_age_ms,pad_id,pos_x_cm,pos_y_cm,pos_z_cm,yaw_deg,height_cm,vgx,vgy,vgz,pitch_deg,roll_deg,bat_pct,act_roll,act_pitch,act_throttle,act_yaw,ctrl_state,near_left,near_mid,near_right,wander_state,wander_event
234,27545,233,,depth/000234.npy,1,130.7,186.7,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.2118,0.204,0.4236,WANDER_CRUISE,
235,27663,234,,depth/000235.npy,1,118.5,169.8,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.2235,0.2118,0.4236,WANDER_CRUISE,
236,27778,235,,depth/000236.npy,1,119.7,181.1,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.2157,0.204,0.4119,WANDER_CRUISE,
237,27903,236,,depth/000237.npy,1,120.2,175.0,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.2,0.1882,0.4038,WANDER_CRUISE,
238,28016,237,,depth/000238.npy,1,121.7,226.4,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.196,0.1882,0.4038,WANDER_CRUISE,
239,28133,238,,depth/000239.npy,1,123.8,172.7,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.1921,0.1882,0.3999,WANDER_CRUISE,
240,28247,239,,depth/000239.npy,1,123.8,285.8,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.1921,0.1882,0.3999,WANDER_CRUISE,
241,28370,240,,depth/000241.npy,1,119.9,137.0,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.1882,0.1882,0.353,WANDER_CRUISE,
242,28494,241,,depth/000242.npy,1,123.8,135.4,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.1804,0.1804,0.3452,WANDER_CRUISE,
243,28612,242,,depth/000242.npy,1,123.8,248.8,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.1804,0.1804,0.3452,WANDER_CRUISE,
244,28727,243,,depth/000244.npy,1,166.9,265.1,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.1941,0.196,0.355,WANDER_CRUISE,
245,28851,244,,depth/000245.npy,1,121.7,222.7,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,78.0,0,8,0,0,WANDER_CRUISE,0.1843,0.2,0.3511,WANDER_CRUISE,
246,28975,245,,depth/000246.npy,1,113.9,218.2,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,8,0,0,WANDER_CRUISE,0.1746,0.1882,0.3491,WANDER_CRUISE,
247,29090,246,,depth/000247.npy,1,124.0,227.7,-1.0,-100.0,-100.0,-100.0,-21.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,8,0,0,WANDER_CRUISE,0.1804,0.1863,0.3452,WANDER_CRUISE,
248,29205,247,,depth/000248.npy,1,127.6,242.4,-1.0,-100.0,-100.0,-100.0,-21.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,8,0,0,WANDER_CRUISE,0.1804,0.1804,0.3491,WANDER_CRUISE,
249,29328,248,,depth/000249.npy,1,138.5,223.9,-1.0,-100.0,-100.0,-100.0,-21.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,8,0,0,WANDER_CRUISE,0.1686,0.1647,0.3254,WANDER_CRUISE,
250,29453,249,,depth/000250.npy,1,137.9,228.9,-1.0,-100.0,-100.0,-100.0,-21.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,8,0,0,WANDER_CRUISE,0.1804,0.1647,0.302,WANDER_CRUISE,
251,29572,250,,depth/000250.npy,1,137.9,344.6,-1.0,-100.0,-100.0,-100.0,-21.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,8,0,0,WANDER_CRUISE,0.1804,0.1647,0.302,WANDER_CRUISE,
252,29697,251,,depth/000252.npy,1,162.4,291.1,-1.0,-100.0,-100.0,-100.0,-21.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,0,0,-40,WANDER_TURN,0.1686,0.1647,0.3098,WANDER_TURN,"TURN(L,41,free)"
253,29811,252,,depth/000253.npy,1,117.6,246.1,-1.0,-100.0,-100.0,-100.0,-22.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,0,0,-40,WANDER_TURN,0.1765,0.149,0.2804,WANDER_TURN,
254,29926,253,,depth/000254.npy,1,139.5,301.6,-1.0,-100.0,-100.0,-100.0,-24.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,0,0,-40,WANDER_TURN,0.1647,0.1451,0.2825,WANDER_TURN,
255,30044,254,,depth/000255.npy,1,149.6,272.9,-1.0,-100.0,-100.0,-100.0,-29.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,0,0,-40,WANDER_TURN,0.1686,0.1569,0.2825,WANDER_TURN,
256,30159,255,,depth/000256.npy,1,127.9,226.9,-1.0,-100.0,-100.0,-100.0,-31.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,0,0,-40,WANDER_TURN,0.149,0.1059,0.304,WANDER_TURN,
257,30282,256,,depth/000257.npy,1,117.5,177.8,-1.0,-100.0,-100.0,-100.0,-34.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,0,0,-40,WANDER_TURN,0.1098,0.098,0.4746,WANDER_TURN,
258,30407,257,,depth/000258.npy,1,128.0,179.1,-1.0,-100.0,-100.0,-100.0,-37.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,0,0,-40,WANDER_TURN,0.098,0.0902,0.4746,WANDER_TURN,
259,30524,258,,depth/000259.npy,1,138.3,230.1,-1.0,-100.0,-100.0,-100.0,-39.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,0,0,-40,WANDER_TURN,0.0569,0.0471,0.4236,WANDER_TURN,
260,30639,259,,depth/000259.npy,1,138.3,344.3,-1.0,-100.0,-100.0,-100.0,-45.0,70.0,0.0,0.0,0.0,0.0,0.0,77.0,0,0,0,-40,WANDER_TURN,0.0569,0.0471,0.4236,WANDER_TURN,
261,30764,260,,depth/000261.npy,1,125.4,332.8,-1.0,-100.0,-100.0,-100.0,-47.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,0,-40,WANDER_TURN,0.0235,0.0549,0.1647,WANDER_TURN,
262,30889,261,,depth/000262.npy,1,148.2,262.2,-1.0,-100.0,-100.0,-100.0,-50.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,0,-40,WANDER_TURN,0.0235,0.0706,0.1255,WANDER_TURN,
263,31006,262,,depth/000263.npy,1,115.7,277.8,-1.0,-100.0,-100.0,-100.0,-52.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,0,-40,WANDER_TURN,0.0392,0.0863,0.1569,WANDER_TURN,
264,31121,263,,depth/000264.npy,1,122.6,255.6,-1.0,-100.0,-100.0,-100.0,-55.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,0,0,WANDER_VERIFY,0.0627,0.0823,0.1726,WANDER_VERIFY,
265,31245,264,,depth/000265.npy,1,148.1,280.0,-1.0,-100.0,-100.0,-100.0,-57.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,0,0,WANDER_VERIFY,0.0471,0.0706,0.1608,WANDER_VERIFY,
266,31370,265,,depth/000266.npy,1,125.8,261.5,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,0,0,WANDER_VERIFY,0.1078,0.0706,0.1804,WANDER_VERIFY,
267,31487,266,,depth/000267.npy,1,113.6,227.1,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,0,0,WANDER_VERIFY,0.1902,0.0667,0.196,WANDER_VERIFY,
268,31600,267,,depth/000268.npy,1,125.2,207.3,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,0,0,0,WANDER_CRUISE,0.408,0.2274,0.2471,WANDER_CRUISE,"SEG(6,5.8)"
269,31725,268,,depth/000269.npy,1,118.2,267.9,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,3,15,0,WANDER_CRUISE,0.4119,0.2235,0.2313,WANDER_CRUISE,
270,31843,269,,depth/000270.npy,1,117.8,225.2,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,3,15,0,WANDER_CRUISE,0.4197,0.2118,0.2118,WANDER_CRUISE,
271,31960,270,,depth/000271.npy,1,155.9,237.4,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,3,15,0,WANDER_CRUISE,0.4333,0.2079,0.204,WANDER_CRUISE,
272,32087,271,,depth/000272.npy,1,142.2,220.8,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,3,15,0,WANDER_CRUISE,0.4431,0.2118,0.2,WANDER_CRUISE,
273,32203,272,,depth/000273.npy,1,118.8,179.1,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,3,15,0,WANDER_CRUISE,0.4392,0.2098,0.202,WANDER_CRUISE,
274,32319,273,,depth/000274.npy,1,121.0,206.0,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,3,15,0,WANDER_CRUISE,0.4353,0.2,0.1921,WANDER_CRUISE,
275,32434,274,,depth/000274.npy,1,121.0,318.6,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,3,15,0,WANDER_CRUISE,0.4353,0.2,0.1921,WANDER_CRUISE,
276,32558,275,,depth/000276.npy,1,117.8,165.8,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,3,15,0,WANDER_CRUISE,0.396,0.1647,0.1921,WANDER_CRUISE,
277,32673,276,,depth/000276.npy,1,117.8,282.2,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,76.0,0,3,15,0,WANDER_CRUISE,0.396,0.1647,0.1921,WANDER_CRUISE,
278,32790,277,,depth/000278.npy,1,121.7,329.4,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,3,15,0,WANDER_CRUISE,0.4236,0.204,0.204,WANDER_CRUISE,
279,32905,278,,depth/000279.npy,1,123.7,277.4,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.447,0.2157,0.2,WANDER_CRUISE,
280,33022,279,,depth/000280.npy,1,119.5,262.2,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4548,0.2157,0.1941,WANDER_CRUISE,
281,33140,280,,depth/000281.npy,1,181.0,246.7,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4275,0.2157,0.2059,WANDER_CRUISE,
282,33255,281,,depth/000282.npy,1,123.0,167.2,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4587,0.2294,0.2157,WANDER_CRUISE,
283,33378,282,,depth/000283.npy,1,115.4,184.3,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.2549,0.051,0.196,WANDER_CRUISE,
284,33494,283,,depth/000284.npy,1,120.7,199.4,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.3765,0.1569,0.2196,WANDER_CRUISE,
285,33618,284,,depth/000285.npy,1,121.3,188.9,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.447,0.2255,0.2157,WANDER_CRUISE,
286,33742,285,,depth/000286.npy,1,118.8,179.5,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4236,0.204,0.1921,WANDER_CRUISE,
287,33866,286,,depth/000287.npy,1,116.1,240.2,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4392,0.2118,0.2118,WANDER_CRUISE,
288,33983,287,,depth/000288.npy,1,117.4,219.7,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4509,0.2118,0.196,WANDER_CRUISE,
289,34107,288,,depth/000289.npy,1,125.1,210.3,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4392,0.204,0.1882,WANDER_CRUISE,
290,34231,289,,depth/000290.npy,1,118.2,270.4,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4197,0.1785,0.1804,WANDER_CRUISE,
291,34355,290,,depth/000291.npy,1,119.8,251.9,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4353,0.1686,0.1726,WANDER_CRUISE,
292,34474,291,,depth/000292.npy,1,117.5,216.3,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.3352,0.1137,0.2118,WANDER_CRUISE,
293,34589,292,,depth/000293.npy,1,127.2,227.7,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.3882,0.153,0.2079,WANDER_CRUISE,
294,34713,293,,depth/000294.npy,1,120.1,253.6,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,75.0,0,6,0,0,WANDER_CRUISE,0.4353,0.1785,0.1608,WANDER_CRUISE,
295,34838,294,,depth/000295.npy,1,118.0,242.9,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.447,0.1804,0.1647,WANDER_CRUISE,
296,34954,295,,depth/000296.npy,1,118.8,228.1,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.4587,0.1921,0.1726,WANDER_CRUISE,
297,35078,296,,depth/000297.npy,1,126.0,217.3,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.4197,0.1804,0.1569,WANDER_CRUISE,
298,35203,297,,depth/000298.npy,1,119.5,241.5,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.3687,0.1059,0.1608,WANDER_CRUISE,
299,35317,298,,depth/000298.npy,1,119.5,359.6,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.3687,0.1059,0.1608,WANDER_CRUISE,
300,35436,299,,depth/000300.npy,1,206.7,331.9,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.4197,0.1569,0.1608,WANDER_CRUISE,
301,35560,300,,depth/000301.npy,1,169.9,260.5,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.4236,0.2,0.2157,WANDER_CRUISE,
302,35678,301,,depth/000302.npy,1,147.8,221.9,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.4275,0.2,0.204,WANDER_CRUISE,
303,35792,302,,depth/000302.npy,1,147.8,343.2,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.4275,0.2,0.204,WANDER_CRUISE,
304,35906,303,,depth/000304.npy,1,163.3,278.9,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.4373,0.204,0.2,WANDER_CRUISE,
305,36010,304,,depth/000305.npy,1,153.7,214.8,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.3999,0.1843,0.2118,WANDER_CRUISE,
306,36127,305,,depth/000305.npy,1,153.7,332.3,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.3999,0.1843,0.2118,WANDER_CRUISE,
307,36233,306,,depth/000307.npy,1,168.4,280.2,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.3999,0.1843,0.204,WANDER_CRUISE,
308,36335,307,,depth/000308.npy,1,154.3,246.1,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.3999,0.1804,0.1726,WANDER_CRUISE,
309,36456,308,,depth/000308.npy,1,154.3,367.6,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.3999,0.1804,0.1726,WANDER_CRUISE,
310,36570,309,,depth/000310.npy,1,157.9,311.7,-1.0,-100.0,-100.0,-100.0,-60.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.2942,0.1059,0.2196,WANDER_CRUISE,
311,36680,310,,depth/000311.npy,1,153.9,259.0,-1.0,-100.0,-100.0,-100.0,-60.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.3726,0.1608,0.1882,WANDER_CRUISE,
312,36781,311,,depth/000312.npy,1,162.2,195.0,-1.0,-100.0,-100.0,-100.0,-60.0,70.0,0.0,0.0,0.0,0.0,0.0,74.0,0,6,0,0,WANDER_CRUISE,0.3333,0.149,0.1647,WANDER_CRUISE,
313,36884,312,,depth/000312.npy,1,162.2,293.6,-1.0,-100.0,-100.0,-100.0,-60.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,6,0,0,WANDER_CRUISE,0.3333,0.149,0.1647,WANDER_CRUISE,
314,36990,313,,depth/000314.npy,1,155.1,232.0,-1.0,-100.0,-100.0,-100.0,-60.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,6,0,0,WANDER_CRUISE,0.3491,0.1569,0.1765,WANDER_CRUISE,
315,37114,314,,depth/000315.npy,1,158.3,224.9,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,6,0,0,WANDER_CRUISE,0.3765,0.1686,0.1921,WANDER_CRUISE,
316,37226,315,,depth/000315.npy,1,158.3,335.1,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,6,0,0,WANDER_CRUISE,0.3765,0.1686,0.1921,WANDER_CRUISE,
317,37338,316,,depth/000317.npy,1,153.4,340.8,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,6,0,0,WANDER_CRUISE,0.3411,0.1569,0.196,WANDER_CRUISE,
318,37447,317,,depth/000318.npy,1,155.1,283.0,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.2666,0.1255,0.1804,WANDER_TURN,"TURN(R,44,free)"
319,37571,318,,depth/000319.npy,1,153.7,250.6,-1.0,-100.0,-100.0,-100.0,-59.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.3589,0.1686,0.196,WANDER_TURN,
320,37683,319,,depth/000319.npy,1,153.7,359.1,-1.0,-100.0,-100.0,-100.0,-57.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.3589,0.1686,0.196,WANDER_TURN,
321,37795,320,,depth/000321.npy,1,156.5,303.1,-1.0,-100.0,-100.0,-100.0,-55.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.3452,0.1686,0.1921,WANDER_TURN,
322,37905,321,,depth/000322.npy,1,155.6,247.3,-1.0,-100.0,-100.0,-100.0,-53.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.3215,0.1647,0.1765,WANDER_TURN,
323,38032,322,,depth/000323.npy,1,159.4,211.9,-1.0,-100.0,-100.0,-100.0,-48.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.1726,0.1372,0.196,WANDER_TURN,
324,38160,323,,depth/000323.npy,1,159.4,333.6,-1.0,-100.0,-100.0,-100.0,-46.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.1726,0.1372,0.196,WANDER_TURN,
325,38282,324,,depth/000325.npy,1,147.9,319.1,-1.0,-100.0,-100.0,-100.0,-44.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.0392,0.0549,0.1333,WANDER_TURN,
326,38401,325,,depth/000326.npy,1,151.3,296.0,-1.0,-100.0,-100.0,-100.0,-39.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.0235,0.0627,0.1294,WANDER_TURN,
327,38519,326,,depth/000327.npy,1,139.9,228.5,-1.0,-100.0,-100.0,-100.0,-37.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.0118,0.0392,0.0863,WANDER_TURN,
328,38628,327,,depth/000328.npy,1,152.9,232.7,-1.0,-100.0,-100.0,-100.0,-35.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.051,0.0902,0.1294,WANDER_TURN,
329,38739,328,,depth/000328.npy,1,152.9,344.7,-1.0,-100.0,-100.0,-100.0,-32.0,70.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,40,WANDER_TURN,0.051,0.0902,0.1294,WANDER_TURN,
330,38850,329,,depth/000330.npy,1,156.8,287.9,-1.0,-100.0,-100.0,-100.0,-30.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,40,WANDER_TURN,0.0588,0.0745,0.1941,WANDER_TURN,
331,38963,330,,depth/000331.npy,1,159.1,312.2,-1.0,-100.0,-100.0,-100.0,-28.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,40,WANDER_TURN,0.0353,0.0432,0.447,WANDER_TURN,
332,39076,331,,depth/000331.npy,1,159.1,424.3,-1.0,-100.0,-100.0,-100.0,-26.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,40,WANDER_TURN,0.0353,0.0432,0.447,WANDER_TURN,
333,39182,332,,depth/000333.npy,1,152.7,272.8,-1.0,-100.0,-100.0,-100.0,-23.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,40,WANDER_TURN,0.098,0.0902,0.3176,WANDER_TURN,
334,39301,333,,depth/000334.npy,1,156.5,245.3,-1.0,-100.0,-100.0,-100.0,-21.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.1294,0.098,0.2098,WANDER_VERIFY,
335,39412,334,,depth/000335.npy,1,156.1,256.3,-1.0,-100.0,-100.0,-100.0,-19.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.102,0.1059,0.0902,WANDER_VERIFY,
336,39518,335,,depth/000335.npy,1,156.1,359.3,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.102,0.1059,0.0902,WANDER_VERIFY,
337,39622,336,,depth/000337.npy,1,159.6,296.0,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.1255,0.2314,0.0784,WANDER_VERIFY,
338,39733,337,,depth/000338.npy,1,157.4,242.8,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.149,0.4707,0.153,WANDER_VERIFY,
339,39859,338,,depth/000338.npy,1,157.4,368.9,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.149,0.4707,0.153,WANDER_VERIFY,
340,39985,339,,depth/000340.npy,1,155.0,326.7,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.149,0.4707,0.149,WANDER_VERIFY,
341,40109,340,,depth/000341.npy,1,147.7,282.0,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.1294,0.4941,0.1588,WANDER_VERIFY,
342,40214,341,,depth/000342.npy,1,150.9,224.7,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.1255,0.4902,0.153,WANDER_VERIFY,
343,40323,342,,depth/000342.npy,1,150.9,335.2,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.1255,0.4902,0.153,WANDER_VERIFY,
