frame_id,t_mono_ms,video_frame,rgb_path,depth_path,has_depth,depth_rtt_ms,depth_age_ms,pad_id,pos_x_cm,pos_y_cm,pos_z_cm,yaw_deg,height_cm,vgx,vgy,vgz,pitch_deg,roll_deg,bat_pct,act_roll,act_pitch,act_throttle,act_yaw,ctrl_state,near_left,near_mid,near_right,wander_state,wander_event
113,12987,112,,depth/000113.npy,1,172.7,315.7,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3999,0.2313,0.0706,WANDER_CRUISE,
114,13107,113,,depth/000113.npy,1,172.7,437.5,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.3999,0.2313,0.0706,WANDER_CRUISE,
115,13220,114,,depth/000115.npy,1,174.0,334.3,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.4197,0.2432,0.0745,WANDER_CRUISE,
116,13330,115,,depth/000116.npy,1,160.6,265.2,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.4333,0.251,0.0745,WANDER_CRUISE,
117,13437,116,,depth/000116.npy,1,160.6,371.2,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.4333,0.251,0.0745,WANDER_CRUISE,
118,13544,117,,depth/000118.npy,1,177.8,304.3,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,91.0,0,5,0,0,WANDER_CRUISE,0.4314,0.251,0.0745,WANDER_CRUISE,
119,13653,118,,depth/000119.npy,1,168.0,244.6,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,90.0,0,5,0,0,WANDER_CRUISE,0.4314,0.251,0.0745,WANDER_CRUISE,
120,13764,119,,depth/000119.npy,1,168.0,362.0,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,90.0,0,5,0,0,WANDER_CRUISE,0.4314,0.251,0.0745,WANDER_CRUISE,
121,13870,120,,depth/000121.npy,1,171.5,266.1,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,90.0,0,5,0,0,WANDER_CRUISE,0.4275,0.251,0.0745,WANDER_CRUISE,
122,13991,121,,depth/000122.npy,1,165.9,211.1,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,90.0,0,5,0,0,WANDER_CRUISE,0.4275,0.251,0.0745,WANDER_CRUISE,
123,14104,122,,depth/000122.npy,1,165.9,322.4,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,90.0,0,5,0,0,WANDER_CRUISE,0.4275,0.251,0.0745,WANDER_CRUISE,
124,14224,123,,depth/000124.npy,1,163.4,343.1,-1.0,-100.0,-100.0,-100.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,90.0,0,5,0,0,WANDER_CRUISE,0.4197,0.2471,0.0745,WANDER_CRUISE,
125,17281,124,,depth/000125.npy,1,139.5,3004.5,-1.0,-100.0,-100.0,-100.0,120.0,-20.0,0.0,0.0,0.0,0.0,0.0,89.0,0,5,0,0,WANDER_CRUISE,0.4333,0.2549,0.0784,WANDER_CRUISE,
126,17397,125,,depth/000125.npy,1,139.5,3120.1,-1.0,-100.0,-100.0,-100.0,120.0,-20.0,0.0,0.0,0.0,0.0,0.0,89.0,0,0,0,0,HOVER,0.4333,0.2549,0.0784,WANDER_CRUISE,
127,17523,126,,depth/000127.npy,1,203.7,277.4,-1.0,-100.0,-100.0,-100.0,120.0,-20.0,0.0,0.0,0.0,0.0,0.0,89.0,0,0,0,0,HOVER,0.4098,0.4038,0.3979,WANDER_CRUISE,
128,17648,127,,depth/000128.npy,1,151.2,208.6,-1.0,-100.0,-100.0,-100.0,120.0,-20.0,0.0,0.0,0.0,0.0,0.0,89.0,0,0,0,0,HOVER,0.4078,0.3979,0.394,WANDER_CRUISE,
129,17765,128,,depth/000128.npy,1,151.2,322.2,-1.0,-100.0,-100.0,-100.0,120.0,-20.0,0.0,0.0,0.0,0.0,0.0,89.0,0,0,0,0,HOVER,0.4078,0.3979,0.394,WANDER_CRUISE,
